game_id,period,pos_number,start_time,end_time,offense_id,pos_has_timeout,pos_start_type,prev_pos,prev_reb_player,prev_sht_player,prev_stl_player,prev_tov_player,prev_has_timeout,next_pos,event_number,event_type,event_time,event_player,date,status,home_team_id,home_team_abbreviation,home_score,away_team_id,away_team_abbreviation,away_score
0022100002,1,1,12:00:00,11:53:00,1610612747,FALSE,OffDeadball,-1,NA,NA,NA,NA,FALSE,2,00,StartOfPeriod,12:00:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,1,12:00:00,11:53:00,1610612747,FALSE,OffDeadball,-1,NA,NA,NA,NA,FALSE,2,01,JumpBall,11:57:00,DeAndre Jordan,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,1,12:00:00,11:53:00,1610612747,FALSE,OffDeadball,-1,NA,NA,NA,NA,FALSE,2,02,FieldGoal,11:53:00,DeAndre Jordan,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,2,11:53:00,11:37:00,1610612744,FALSE,OffAtRimMake,1,NA,DeAndre Jordan,NA,NA,FALSE,3,00,FieldGoal,11:37:00,Kevon Looney,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,3,11:37:00,11:24:00,1610612747,FALSE,OffAtRimMake,2,NA,Kevon Looney,NA,NA,FALSE,4,00,Turnover,11:24:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,4,11:24:00,11:18:00,1610612744,FALSE,OffLiveBallTurnover,3,NA,NA,Stephen Curry,LeBron James,FALSE,5,00,Foul,11:24:00,DeAndre Jordan,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,4,11:24:00,11:18:00,1610612744,FALSE,OffLiveBallTurnover,3,NA,NA,Stephen Curry,LeBron James,FALSE,5,01,FieldGoal,11:18:00,Jordan Poole,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,5,11:18:00,11:02:00,1610612747,FALSE,OffLongMidRangeMake,4,NA,Jordan Poole,NA,NA,FALSE,6,00,FieldGoal,11:05:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,5,11:18:00,11:02:00,1610612747,FALSE,OffLongMidRangeMake,4,NA,Jordan Poole,NA,NA,FALSE,6,01,Rebound,11:02:00,Andrew Wiggins,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,6,11:02:00,10:53:00,1610612744,FALSE,OffArc3Miss,5,Andrew Wiggins,Anthony Davis,NA,NA,FALSE,7,00,Turnover,10:53:00,Draymond Green,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,7,10:53:00,10:44:00,1610612747,FALSE,OffDeadball,6,NA,NA,NA,NA,FALSE,8,00,FieldGoal,10:47:00,Russell Westbrook,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,7,10:53:00,10:44:00,1610612747,FALSE,OffDeadball,6,NA,NA,NA,NA,FALSE,8,01,Rebound,10:44:00,Kevon Looney,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,8,10:44:00,10:31:00,1610612744,FALSE,OffLongMidRangeMiss,7,Kevon Looney,Russell Westbrook,NA,NA,FALSE,9,00,FieldGoal,10:34:00,Jordan Poole,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,8,10:44:00,10:31:00,1610612744,FALSE,OffLongMidRangeMiss,7,Kevon Looney,Russell Westbrook,NA,NA,FALSE,9,01,Rebound,10:31:00,DeAndre Jordan,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,9,10:31:00,10:19:00,1610612747,FALSE,OffArc3Miss,8,DeAndre Jordan,Jordan Poole,NA,NA,FALSE,10,00,FieldGoal,10:24:00,Russell Westbrook,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,9,10:31:00,10:19:00,1610612747,FALSE,OffArc3Miss,8,DeAndre Jordan,Jordan Poole,NA,NA,FALSE,10,01,Rebound,10:19:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,10,10:19:00,09:58:00,1610612744,FALSE,OffCorner3Miss,9,Stephen Curry,Russell Westbrook,NA,NA,FALSE,11,00,FieldGoal,10:09:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,10,10:19:00,09:58:00,1610612744,FALSE,OffCorner3Miss,9,Stephen Curry,Russell Westbrook,NA,NA,FALSE,11,01,Rebound,10:07:00,Kevon Looney,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,10,10:19:00,09:58:00,1610612744,FALSE,OffCorner3Miss,9,Stephen Curry,Russell Westbrook,NA,NA,FALSE,11,02,FieldGoal,10:05:00,Draymond Green,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,10,10:19:00,09:58:00,1610612744,FALSE,OffCorner3Miss,9,Stephen Curry,Russell Westbrook,NA,NA,FALSE,11,03,Rebound,09:59:00,Draymond Green,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,10,10:19:00,09:58:00,1610612744,FALSE,OffCorner3Miss,9,Stephen Curry,Russell Westbrook,NA,NA,FALSE,11,04,FieldGoal,09:59:00,Draymond Green,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,10,10:19:00,09:58:00,1610612744,FALSE,OffCorner3Miss,9,Stephen Curry,Russell Westbrook,NA,NA,FALSE,11,05,Rebound,09:58:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,11,09:58:00,09:44:00,1610612747,FALSE,OffAtRimMiss,10,LeBron James,Draymond Green,NA,NA,FALSE,12,00,FieldGoal,09:47:00,Kent Bazemore,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,11,09:58:00,09:44:00,1610612747,FALSE,OffAtRimMiss,10,LeBron James,Draymond Green,NA,NA,FALSE,12,01,Rebound,09:44:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,12,09:44:00,09:37:00,1610612744,FALSE,OffCorner3Miss,11,Stephen Curry,Kent Bazemore,NA,NA,FALSE,13,00,FieldGoal,09:41:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,12,09:44:00,09:37:00,1610612744,FALSE,OffCorner3Miss,11,Stephen Curry,Kent Bazemore,NA,NA,FALSE,13,01,Rebound,09:37:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,13,09:37:00,09:25:00,1610612747,FALSE,OffArc3Miss,12,Anthony Davis,Stephen Curry,NA,NA,FALSE,14,00,FieldGoal,09:25:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,14,09:25:00,09:10:00,1610612744,FALSE,OffLongMidRangeMake,13,NA,LeBron James,NA,NA,FALSE,15,00,FieldGoal,09:10:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,15,09:10:00,08:56:00,1610612747,FALSE,OffArc3Make,14,NA,Stephen Curry,NA,NA,FALSE,16,00,Foul,08:56:00,Draymond Green,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,15,09:10:00,08:56:00,1610612747,FALSE,OffArc3Make,14,NA,Stephen Curry,NA,NA,FALSE,16,01,FreeThrow,08:56:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,15,09:10:00,08:56:00,1610612747,FALSE,OffArc3Make,14,NA,Stephen Curry,NA,NA,FALSE,16,02,FreeThrow,08:56:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,16,08:56:00,08:41:00,1610612744,FALSE,OffFTMake,15,NA,NA,NA,NA,FALSE,17,00,FieldGoal,08:41:00,Kevon Looney,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,17,08:41:00,08:20:00,1610612747,FALSE,OffAtRimMake,16,NA,Kevon Looney,NA,NA,FALSE,18,00,Foul,08:25:00,Jordan Poole,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,17,08:41:00,08:20:00,1610612747,FALSE,OffAtRimMake,16,NA,Kevon Looney,NA,NA,FALSE,18,01,Foul,08:20:00,Andrew Wiggins,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,17,08:41:00,08:20:00,1610612747,FALSE,OffAtRimMake,16,NA,Kevon Looney,NA,NA,FALSE,18,02,FreeThrow,08:20:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,17,08:41:00,08:20:00,1610612747,FALSE,OffAtRimMake,16,NA,Kevon Looney,NA,NA,FALSE,18,03,Rebound,08:20:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,17,08:41:00,08:20:00,1610612747,FALSE,OffAtRimMake,16,NA,Kevon Looney,NA,NA,FALSE,18,04,FreeThrow,08:20:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,18,08:20:00,08:05:00,1610612744,FALSE,OffFTMake,17,NA,NA,NA,NA,FALSE,19,00,FieldGoal,08:05:00,Andrew Wiggins,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,19,08:05:00,07:50:00,1610612747,FALSE,OffCorner3Make,18,NA,Andrew Wiggins,NA,NA,FALSE,20,00,FieldGoal,07:50:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,20,07:50:00,07:36:00,1610612744,FALSE,OffAtRimMake,19,NA,Anthony Davis,NA,NA,FALSE,21,00,FieldGoal,07:38:00,Andrew Wiggins,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,20,07:50:00,07:36:00,1610612744,FALSE,OffAtRimMake,19,NA,Anthony Davis,NA,NA,FALSE,21,01,Rebound,07:36:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,21,07:36:00,07:32:00,1610612747,FALSE,OffArc3Miss,20,LeBron James,Andrew Wiggins,NA,NA,FALSE,22,00,FieldGoal,07:32:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,22,07:32:00,07:21:00,1610612744,FALSE,OffArc3Make,21,NA,LeBron James,NA,NA,FALSE,23,00,Turnover,07:21:00,Draymond Green,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,23,07:21:00,07:11:00,1610612747,FALSE,OffDeadball,22,NA,NA,NA,NA,FALSE,24,00,FieldGoal,07:11:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,24,07:11:00,06:58:00,1610612744,FALSE,OffShortMidRangeMake,23,NA,Anthony Davis,NA,NA,FALSE,25,00,FieldGoal,07:01:00,Jordan Poole,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,24,07:11:00,06:58:00,1610612744,FALSE,OffShortMidRangeMake,23,NA,Anthony Davis,NA,NA,FALSE,25,01,Rebound,06:58:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,25,06:58:00,06:36:00,1610612747,TRUE,OffTimeout,24,NA,NA,NA,NA,FALSE,26,00,Foul,06:51:00,Andrew Wiggins,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,25,06:58:00,06:36:00,1610612747,TRUE,OffTimeout,24,NA,NA,NA,NA,FALSE,26,01,Timeout,06:51:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,25,06:58:00,06:36:00,1610612747,TRUE,OffTimeout,24,NA,NA,NA,NA,FALSE,26,02,Substitution,06:51:00,Kevon Looney,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,25,06:58:00,06:36:00,1610612747,TRUE,OffTimeout,24,NA,NA,NA,NA,FALSE,26,03,Substitution,06:51:00,Andrew Wiggins,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,25,06:58:00,06:36:00,1610612747,TRUE,OffTimeout,24,NA,NA,NA,NA,FALSE,26,04,Turnover,06:36:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,26,06:36:00,06:14:00,1610612744,FALSE,OffDeadball,25,NA,NA,NA,NA,FALSE,27,00,FieldGoal,06:17:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,26,06:36:00,06:14:00,1610612744,FALSE,OffDeadball,25,NA,NA,NA,NA,FALSE,27,01,Rebound,06:14:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,27,06:14:00,06:08:00,1610612747,FALSE,OffAtRimBlock,26,Anthony Davis,Stephen Curry,NA,NA,FALSE,28,00,EnhancedPbpItem,06:14:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,27,06:14:00,06:08:00,1610612747,FALSE,OffAtRimBlock,26,Anthony Davis,Stephen Curry,NA,NA,FALSE,28,01,Substitution,06:14:00,Jordan Poole,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,27,06:14:00,06:08:00,1610612747,FALSE,OffAtRimBlock,26,Anthony Davis,Stephen Curry,NA,NA,FALSE,28,02,EnhancedPbpItem,06:14:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,27,06:14:00,06:08:00,1610612747,FALSE,OffAtRimBlock,26,Anthony Davis,Stephen Curry,NA,NA,FALSE,28,03,FieldGoal,06:08:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,28,06:08:00,05:48:00,1610612744,FALSE,OffArc3Make,27,NA,LeBron James,NA,NA,FALSE,29,00,FieldGoal,05:48:00,Draymond Green,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,29,05:48:00,05:36:00,1610612747,FALSE,OffAtRimMake,28,NA,Draymond Green,NA,NA,FALSE,30,00,EnhancedPbpItem,05:40:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,29,05:48:00,05:36:00,1610612747,FALSE,OffAtRimMake,28,NA,Draymond Green,NA,NA,FALSE,30,01,Substitution,05:40:00,Russell Westbrook,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,29,05:48:00,05:36:00,1610612747,FALSE,OffAtRimMake,28,NA,Draymond Green,NA,NA,FALSE,30,02,Substitution,05:40:00,DeAndre Jordan,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,29,05:48:00,05:36:00,1610612747,FALSE,OffAtRimMake,28,NA,Draymond Green,NA,NA,FALSE,30,03,Foul,05:36:00,Carmelo Anthony,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,29,05:48:00,05:36:00,1610612747,FALSE,OffAtRimMake,28,NA,Draymond Green,NA,NA,FALSE,30,04,Turnover,05:36:00,Carmelo Anthony,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,30,05:36:00,05:18:00,1610612744,FALSE,OffDeadball,29,NA,NA,NA,NA,FALSE,31,00,FieldGoal,05:22:00,Damion Lee,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,30,05:36:00,05:18:00,1610612744,FALSE,OffDeadball,29,NA,NA,NA,NA,FALSE,31,01,Rebound,05:18:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,31,05:18:00,05:07:00,1610612747,FALSE,OffArc3Miss,30,LeBron James,Damion Lee,NA,NA,FALSE,32,00,FieldGoal,05:07:00,Kent Bazemore,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,32,05:07:00,04:52:00,1610612744,FALSE,OffCorner3Make,31,NA,Kent Bazemore,NA,NA,FALSE,33,00,Foul,05:01:00,Kent Bazemore,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,32,05:07:00,04:52:00,1610612744,FALSE,OffCorner3Make,31,NA,Kent Bazemore,NA,NA,FALSE,33,01,FieldGoal,04:52:00,Andre Iguodala,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,33,04:52:00,04:35:00,1610612747,FALSE,OffShortMidRangeMake,32,NA,Andre Iguodala,NA,NA,FALSE,34,00,FieldGoal,04:38:00,Carmelo Anthony,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,33,04:52:00,04:35:00,1610612747,FALSE,OffShortMidRangeMake,32,NA,Andre Iguodala,NA,NA,FALSE,34,01,Rebound,04:35:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,34,04:35:00,04:32:00,1610612744,FALSE,OffArc3Miss,33,Stephen Curry,Carmelo Anthony,NA,NA,FALSE,35,00,Foul,04:32:00,Draymond Green,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,34,04:35:00,04:32:00,1610612744,FALSE,OffArc3Miss,33,Stephen Curry,Carmelo Anthony,NA,NA,FALSE,35,01,Turnover,04:32:00,Draymond Green,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,35,04:32:00,04:20:00,1610612747,FALSE,OffDeadball,34,NA,NA,NA,NA,FALSE,36,00,Substitution,04:32:00,Draymond Green,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,35,04:32:00,04:20:00,1610612747,FALSE,OffDeadball,34,NA,NA,NA,NA,FALSE,36,01,FieldGoal,04:22:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,35,04:32:00,04:20:00,1610612747,FALSE,OffDeadball,34,NA,NA,NA,NA,FALSE,36,02,Rebound,04:21:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,35,04:32:00,04:20:00,1610612747,FALSE,OffDeadball,34,NA,NA,NA,NA,FALSE,36,03,Foul,04:20:00,Nemanja Bjelica,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,35,04:32:00,04:20:00,1610612747,FALSE,OffDeadball,34,NA,NA,NA,NA,FALSE,36,04,FreeThrow,04:20:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,35,04:32:00,04:20:00,1610612747,FALSE,OffDeadball,34,NA,NA,NA,NA,FALSE,36,05,Rebound,04:20:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,35,04:32:00,04:20:00,1610612747,FALSE,OffDeadball,34,NA,NA,NA,NA,FALSE,36,06,FreeThrow,04:20:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,36,04:20:00,04:07:00,1610612744,FALSE,OffFTMake,35,NA,NA,NA,NA,FALSE,37,00,Foul,04:07:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,36,04:20:00,04:07:00,1610612744,FALSE,OffFTMake,35,NA,NA,NA,NA,FALSE,37,01,EnhancedPbpItem,04:07:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,36,04:20:00,04:07:00,1610612744,FALSE,OffFTMake,35,NA,NA,NA,NA,FALSE,37,02,FreeThrow,04:07:00,Damion Lee,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,36,04:20:00,04:07:00,1610612744,FALSE,OffFTMake,35,NA,NA,NA,NA,FALSE,37,03,FreeThrow,04:07:00,Damion Lee,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,37,04:07:00,03:53:00,1610612747,FALSE,OffFTMake,36,NA,NA,NA,NA,FALSE,38,00,EnhancedPbpItem,04:02:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,37,04:07:00,03:53:00,1610612747,FALSE,OffFTMake,36,NA,NA,NA,NA,FALSE,38,01,FieldGoal,03:53:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,38,03:53:00,03:34:00,1610612744,FALSE,OffLongMidRangeMake,37,NA,Anthony Davis,NA,NA,FALSE,39,00,Turnover,03:34:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,39,03:34:00,03:24:00,1610612747,FALSE,OffDeadball,38,NA,NA,NA,NA,FALSE,40,00,Substitution,03:34:00,LeBron James,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,39,03:34:00,03:24:00,1610612747,FALSE,OffDeadball,38,NA,NA,NA,NA,FALSE,40,01,FieldGoal,03:24:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,40,03:24:00,03:09:00,1610612744,TRUE,OffTimeout,39,NA,NA,NA,NA,FALSE,41,00,Timeout,03:19:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,40,03:24:00,03:09:00,1610612744,TRUE,OffTimeout,39,NA,NA,NA,NA,FALSE,41,01,FieldGoal,03:11:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,40,03:24:00,03:09:00,1610612744,TRUE,OffTimeout,39,NA,NA,NA,NA,FALSE,41,02,Rebound,03:09:00,Carmelo Anthony,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,41,03:09:00,03:06:00,1610612747,FALSE,OffAtRimMiss,40,Carmelo Anthony,Stephen Curry,NA,NA,FALSE,42,00,FieldGoal,03:06:00,Carmelo Anthony,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,42,03:06:00,02:51:00,1610612744,FALSE,OffArc3Make,41,NA,Carmelo Anthony,NA,NA,FALSE,43,00,FieldGoal,02:51:00,Andre Iguodala,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,43,02:51:00,02:32:00,1610612747,FALSE,OffCorner3Make,42,NA,Andre Iguodala,NA,NA,FALSE,44,00,FieldGoal,02:34:00,Carmelo Anthony,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,43,02:51:00,02:32:00,1610612747,FALSE,OffCorner3Make,42,NA,Andre Iguodala,NA,NA,FALSE,44,01,Rebound,02:32:00,Nemanja Bjelica,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,44,02:32:00,02:22:00,1610612744,FALSE,OffShortMidRangeMiss,43,Nemanja Bjelica,Carmelo Anthony,NA,NA,FALSE,45,00,FieldGoal,02:25:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,44,02:32:00,02:22:00,1610612744,FALSE,OffShortMidRangeMiss,43,Nemanja Bjelica,Carmelo Anthony,NA,NA,FALSE,45,01,Rebound,02:22:00,Kent Bazemore,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,45,02:22:00,02:17:00,1610612747,FALSE,OffAtRimMiss,44,Kent Bazemore,Stephen Curry,NA,NA,FALSE,46,00,FieldGoal,02:17:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,46,02:17:00,02:05:00,1610612744,FALSE,OffLongMidRangeMake,45,NA,Anthony Davis,NA,NA,FALSE,47,00,Foul,02:08:00,Kent Bazemore,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,46,02:17:00,02:05:00,1610612744,FALSE,OffLongMidRangeMake,45,NA,Anthony Davis,NA,NA,FALSE,47,01,Substitution,02:08:00,Kent Bazemore,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,46,02:17:00,02:05:00,1610612744,FALSE,OffLongMidRangeMake,45,NA,Anthony Davis,NA,NA,FALSE,47,02,Foul,02:05:00,Malik Monk,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,46,02:17:00,02:05:00,1610612744,FALSE,OffLongMidRangeMake,45,NA,Anthony Davis,NA,NA,FALSE,47,03,FreeThrow,02:05:00,Damion Lee,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,46,02:17:00,02:05:00,1610612744,FALSE,OffLongMidRangeMake,45,NA,Anthony Davis,NA,NA,FALSE,47,04,FreeThrow,02:05:00,Damion Lee,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,47,02:05:00,01:48:00,1610612747,FALSE,OffFTMake,46,NA,NA,NA,NA,FALSE,48,00,FieldGoal,01:50:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,47,02:05:00,01:48:00,1610612747,FALSE,OffFTMake,46,NA,NA,NA,NA,FALSE,48,01,Rebound,01:50:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,47,02:05:00,01:48:00,1610612747,FALSE,OffFTMake,46,NA,NA,NA,NA,FALSE,48,02,EnhancedPbpItem,01:50:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,47,02:05:00,01:48:00,1610612747,FALSE,OffFTMake,46,NA,NA,NA,NA,FALSE,48,03,Turnover,01:48:00,Russell Westbrook,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,48,01:48:00,01:39:00,1610612744,FALSE,OffDeadball,47,NA,NA,NA,NA,FALSE,49,00,Foul,01:39:00,Carmelo Anthony,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,48,01:48:00,01:39:00,1610612744,FALSE,OffDeadball,47,NA,NA,NA,NA,FALSE,49,01,FreeThrow,01:39:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,48,01:48:00,01:39:00,1610612744,FALSE,OffDeadball,47,NA,NA,NA,NA,FALSE,49,02,FreeThrow,01:39:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,48,01:48:00,01:39:00,1610612744,FALSE,OffDeadball,47,NA,NA,NA,NA,FALSE,49,03,FreeThrow,01:39:00,Stephen Curry,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,49,01:39:00,01:22:00,1610612747,FALSE,OffFTMake,48,NA,NA,NA,NA,FALSE,50,00,FieldGoal,01:25:00,Russell Westbrook,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,49,01:39:00,01:22:00,1610612747,FALSE,OffFTMake,48,NA,NA,NA,NA,FALSE,50,01,Rebound,01:25:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,49,01:39:00,01:22:00,1610612747,FALSE,OffFTMake,48,NA,NA,NA,NA,FALSE,50,02,FieldGoal,01:25:00,Anthony Davis,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,49,01:39:00,01:22:00,1610612747,FALSE,OffFTMake,48,NA,NA,NA,NA,FALSE,50,03,Rebound,01:25:00,NA,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
0022100002,1,49,01:39:00,01:22:00,1610612747,FALSE,OffFTMake,48,NA,NA,NA,NA,FALSE,50,04,Foul,01:25:00,Andre Iguodala,2021-10-19,Final,1610612747,LAL,114,1610612744,GSW,121
